DATEPRD,WELL_BORE_CODE,NPD_WELL_BORE_CODE,NPD_WELL_BORE_NAME,NPD_FIELD_CODE,NPD_FIELD_NAME,NPD_FACILITY_CODE,NPD_FACILITY_NAME,ON_STREAM_HRS,AVG_DOWNHOLE_PRESSURE,AVG_DOWNHOLE_TEMPERATURE,AVG_DP_TUBING,AVG_ANNULUS_PRESS,AVG_CHOKE_SIZE_P,AVG_CHOKE_UOM,AVG_WHP_P,AVG_WHT_P,DP_CHOKE_SIZE,BORE_OIL_VOL,BORE_GAS_VOL,BORE_WAT_VOL,FLOW_KIND,WELL_TYPE,YEAR,MONTH,DAY,DAY_OF_WEEK,Actual Production,Predicted Production,Forecast Error,Absolute Error,Percentage Error
2014-01-22,NO 15/9-F-15 D,7289,15/9-F-15 D,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,199.66616854166668,106.34316791666667,154.66752520833333,11.24116125,9.535895416666667,%,44.998643333333334,22.470558125,16.499835625,495.13,69287.43,0.0,production,OP,2014,1,22,2,495.13,421.23743216269895,73.89256783730104,73.89256783730104,14.923872081534354
2015-11-23,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,0.0,0.0,27.980172708333335,19.482438958333333,100.0,%,27.980172708333335,79.70480916666666,0.6805566666666667,390.2,59372.0,1255.35,production,OP,2015,11,23,0,390.2,366.07584649130314,24.12415350869685,24.12415350869685,6.182509868963827
2008-09-08,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,5.70833,269.6070424021912,105.95524148412933,171.04450472018962,10.419738772653298,30.483693333333335,%,98.56253768200156,70.64232761226138,66.53053229725681,500.19,69031.17,0.35,production,OP,2008,9,8,0,500.19,501.72041718614673,-1.5304171861467353,1.5304171861467353,0.3059671697048592
2009-10-23,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,7.49166,233.7585559504302,105.85688592948692,172.07767181596603,,42.7211675,%,61.68088413446419,82.5939927025519,27.604095444093833,1238.04,170503.64,418.15,production,OP,2009,10,23,4,1238.04,1096.2875075198413,141.7524924801587,141.7524924801587,11.449750612270906
2014-10-05,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,219.48204520833335,106.44933666666667,166.80222916666668,25.9413025,12.095155833333333,%,52.67981604166667,68.56769041666666,24.184632291666667,1133.6,173633.0,328.79,production,OP,2014,10,5,6,1133.6,1138.5636847941005,-4.963684794100573,4.963684794100573,0.43786915967718537
2016-06-26,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,269.4845477083333,100.15920645833333,238.83925,23.920048541666667,44.859468541666665,%,30.645297708333334,89.32238458333333,5.110392916666667,102.85,16501.91,2983.48,production,OP,2016,6,26,6,102.85,102.94054236775555,-0.09054236775556035,0.09054236775556035,0.08803341541619869
2014-12-20,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,0.0,298.52232,100.8361,297.80339,,0.0,%,0.71893,7.23648,16.89561,0.0,0.0,0.0,production,OP,2014,12,20,5,0.0,0.0,0.0,0.0,
2013-04-20,NO 15/9-F-5 AH,5769,15/9-F-5,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,,,,,,,,,0.0,,,,injection,WI,2013,4,20,5,557.55,557.4956709567771,0.05432904322287868,0.05432904322287868,0.009744245937203602
2013-08-31,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,0.0,0.0,33.23334666666667,15.021296875,99.982568125,%,33.23334666666667,91.80414333333333,4.624580625,500.71,89256.66,5359.91,production,OP,2013,8,31,5,500.71,512.0023349508976,-11.292334950897668,11.292334950897668,2.255264514568846
2014-11-18,NO 15/9-F-5 AH,5769,15/9-F-5,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,,,,,,,,,0.0,,,,injection,WI,2014,11,18,1,557.55,557.4956709567771,0.05432904322287868,0.05432904322287868,0.009744245937203602
2010-02-09,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,253.16264541666666,107.31474083333333,199.28925729166667,22.208326666666668,76.215275625,%,53.873388125,85.6277475,20.647587083333335,4300.52,604874.51,1640.55,production,OP,2010,2,9,1,4300.52,4289.328321011906,11.191678988094282,11.191678988094282,0.26024013347442354
2016-06-05,NO 15/9-F-4 AH,5693,15/9-F-4,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,,,,,,,,,0.0,,,,injection,WI,2016,6,5,6,557.55,557.4963676636536,0.05363233634636799,0.05363233634636799,0.00961928730093588
2010-09-19,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,0.0,291.68773,102.76618,223.9862,0.0,,%,67.70153,22.34419,45.46601,0.0,0.0,0.0,production,OP,2010,9,19,6,0.0,61.00989994047618,-61.00989994047618,61.00989994047618,inf
2016-07-16,NO 15/9-F-15 D,7289,15/9-F-15 D,3420717,VOLVE,369304,MÆRSK INSPIRER,0.0,345.90677,90.03433,345.90677,0.0,1.1610254166666667,%,0.0,0.0,3.6107,0.0,0.0,0.0,production,OP,2016,7,16,5,0.0,0.0,0.0,0.0,
2015-01-20,NO 15/9-F-4 AH,5693,15/9-F-4,3420717,VOLVE,369304,MÆRSK INSPIRER,13.39167,,,,,,,,,0.0,,,,injection,WI,2015,1,20,1,557.55,557.4963676636528,0.0536323363471638,0.0536323363471638,0.009619287301078612
2015-07-30,NO 15/9-F-4 AH,5693,15/9-F-4,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,,,,,,,,,0.0,,,,injection,WI,2015,7,30,3,557.55,557.5220340148938,0.027965985106106928,0.027965985106106928,0.005015870344562269
2009-05-23,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,223.556181875,105.348455,156.21049666666667,,42.319341875,%,67.34568520833334,81.596814375,34.04405020833333,4123.37,565775.96,192.65,production,OP,2009,5,23,5,4123.37,4117.581564726027,5.788435273972937,5.788435273972937,0.14038117544564124
2010-03-26,NO 15/9-F-4 AH,5693,15/9-F-4,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,,,,,,,,,0.0,,,,injection,WI,2010,3,26,4,557.55,557.4956709567771,0.05432904322287868,0.05432904322287868,0.009744245937203602
2010-03-05,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,256.62906291666667,107.258215,193.700205,29.125034791666668,60.89497083333333,%,62.928857916666665,84.55720604166666,29.756083125,4025.56,556182.88,1801.99,production,OP,2010,3,5,4,4025.56,3693.2571811290054,332.30281887099454,332.30281887099454,8.254822158184068
2009-08-05,NO 15/9-F-5 AH,5769,15/9-F-5,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,,,,,,,,,0.0,,,,injection,WI,2009,8,5,2,557.55,557.495670956777,0.05432904322299237,0.05432904322299237,0.009744245937223993
2008-08-14,NO 15/9-F-5 AH,5769,15/9-F-5,3420717,VOLVE,369304,MÆRSK INSPIRER,0.0,,,,,,,,,0.0,,,,injection,WI,2008,8,14,3,557.55,557.4454052631885,0.10459473681146392,0.10459473681146392,0.018759705284093608
2009-07-28,NO 15/9-F-5 AH,5769,15/9-F-5,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,,,,,,,,,0.0,,,,injection,WI,2009,7,28,1,557.55,557.5007372007802,0.049262799219718545,0.049262799219718545,0.008835584112585157
2011-03-06,NO 15/9-F-4 AH,5693,15/9-F-4,3420717,VOLVE,369304,MÆRSK INSPIRER,19.41667,,,,,,,,,0.0,,,,injection,WI,2011,3,6,6,557.55,557.4956709567765,0.054329043223447115,0.054329043223447115,0.009744245937305555
2016-01-08,NO 15/9-F-15 D,7289,15/9-F-15 D,3420717,VOLVE,369304,MÆRSK INSPIRER,0.0,269.02742,102.9515,173.60809,1.29134,1.1754175,%,95.41933,4.29984,79.86045,0.0,0.0,0.0,production,OP,2016,1,8,4,0.0,0.0,0.0,0.0,
2010-09-20,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,9.50834,261.358119538868,105.78192393019181,194.8537063429263,0.0,33.3471515,%,66.50441319594167,80.40152287388756,34.98493368988699,863.11,131405.4,940.24,production,OP,2010,9,20,0,863.11,1054.3896651713565,-191.27966517135644,191.27966517135644,22.161678716659107
2008-01-24,NO 15/9-F-5 AH,5769,15/9-F-5,3420717,VOLVE,369304,MÆRSK INSPIRER,,,,,,,,,,,,,,injection,WI,2008,1,24,3,557.55,557.5085420047449,0.041457995255086644,0.041457995255086644,0.007435744822004601
2009-07-28,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,244.29888666666668,106.559469375,171.19419395833333,17.645321458333335,49.90529541666667,%,73.10469270833333,79.60623020833333,41.10633645833333,3734.37,532079.64,115.53,production,OP,2009,7,28,1,3734.37,4050.4978496383824,-316.1278496383825,316.1278496383825,8.465359609208045
2016-09-02,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,0.0,0.0,0.0,0.0,19.94532,1.1922547916666666,%,0.0,0.0,0.0,0.0,0.0,0.0,production,OP,2016,9,2,4,0.0,0.0,0.0,0.0,
2009-04-29,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,218.58343,105.07708104166667,151.10224875,,39.938743125,%,67.48118125,77.344151875,34.64454895833333,4052.58,547817.04,3.1,production,OP,2009,4,29,2,4052.58,4007.471972177036,45.10802782296378,45.10802782296378,1.113069398333007
2007-11-24,NO 15/9-F-4 AH,5693,15/9-F-4,3420717,VOLVE,369304,MÆRSK INSPIRER,,,,,,,,,,,,,,injection,WI,2007,11,24,5,557.55,556.6635857852494,0.8864142147505163,0.8864142147505163,0.15898380678872143
2008-03-20,NO 15/9-F-5 AH,5769,15/9-F-5,3420717,VOLVE,369304,MÆRSK INSPIRER,0.0,,,,,,,,,0.0,,,,injection,WI,2008,3,20,3,557.55,557.4454052631885,0.10459473681146392,0.10459473681146392,0.018759705284093608
2015-12-21,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,0.0,276.62307,101.19399,166.43879,,0.0,%,110.18428,9.34765,84.15921,0.0,0.0,0.0,production,OP,2015,12,21,0,0.0,0.0,0.0,0.0,
2012-05-20,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,0.0,0.0,34.04731041666667,11.483216875,100.0,%,34.04731041666667,91.49426791666667,4.971727708333334,745.9,120714.92,4359.69,production,OP,2012,5,20,6,745.9,727.5317285591336,18.36827144086635,18.36827144086635,2.462564880126874
2014-08-13,NO 15/9-F-5 AH,5769,15/9-F-5,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,,,,,,,,,0.0,,,,injection,WI,2014,8,13,2,557.55,557.4956709567771,0.05432904322287868,0.05432904322287868,0.009744245937203602
2010-09-10,NO 15/9-F-4 AH,5693,15/9-F-4,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,,,,,,,,,0.0,,,,injection,WI,2010,9,10,4,557.55,557.4956709567771,0.05432904322287868,0.05432904322287868,0.009744245937203602
2012-04-05,NO 15/9-F-5 AH,5769,15/9-F-5,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,,,,,,,,,0.0,,,,injection,WI,2012,4,5,3,557.55,557.495670956777,0.05432904322299237,0.05432904322299237,0.009744245937223993
2015-10-24,NO 15/9-F-5 AH,5769,15/9-F-5,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,,,,,,,,,0.0,,,,injection,WI,2015,10,24,5,557.55,557.4976944078397,0.05230559216022357,0.05230559216022357,0.00938132762267484
2013-09-14,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,6.35819,271.36067391200953,105.1412989599084,181.59700970519913,2.044607034391863e-05,3.297575625,%,89.76366420681043,44.28530057569843,61.95875299053662,329.15,47182.51,50.97,production,OP,2013,9,14,5,329.15,258.5741692857143,70.5758307142857,70.5758307142857,21.441844361016468
2016-08-31,NO 15/9-F-5 AH,5769,15/9-F-5,3420717,VOLVE,369304,MÆRSK INSPIRER,0.0,,,,6.29112,0.6327627083333334,%,6.00894,2.29827,6.00894,0.0,0.0,0.0,production,OP,2016,8,31,2,0.0,0.0,0.0,0.0,
2010-10-10,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,243.1634025,106.29139520833333,195.73634958333332,0.0,59.22326854166667,%,47.42705291666667,91.48593875,15.019495,2581.0,387678.01,3196.7,production,OP,2010,10,10,6,2581.0,2581.7301515046825,-0.7301515046824534,0.7301515046824534,0.02828948100280718
2016-01-07,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,265.559093125,99.57985708333334,238.05517875,13.962696458333333,100.0,%,27.503914375,83.735986875,1.8742079166666668,154.18,24949.37,3227.0,production,OP,2016,1,7,3,154.18,158.06360372229153,-3.883603722291525,3.883603722291525,2.51887645757655
2010-04-11,NO 15/9-F-5 AH,5769,15/9-F-5,3420717,VOLVE,369304,MÆRSK INSPIRER,21.0,,,,,,,,,0.0,,,,injection,WI,2010,4,11,6,557.55,557.4956709567767,0.05432904322321974,0.05432904322321974,0.009744245937264775
2015-07-13,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,0.0,277.84871,101.06119,167.34561,,0.0,%,110.5031,15.64473,82.72851,0.0,0.0,0.0,production,OP,2015,7,13,0,0.0,0.0,0.0,0.0,
2013-04-17,NO 15/9-F-4 AH,5693,15/9-F-4,3420717,VOLVE,369304,MÆRSK INSPIRER,23.16666,,,,,,,,,0.0,,,,injection,WI,2013,4,17,2,557.55,557.4956709567771,0.05432904322287868,0.05432904322287868,0.009744245937203602
2013-08-31,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,247.46200229166666,100.49730583333333,215.60297958333334,21.547109375,100.0,%,31.859022708333335,88.70767979166666,3.081655,720.45,124283.77,3223.57,production,OP,2013,8,31,5,720.45,737.0086928894235,-16.55869288942347,16.55869288942347,2.2983819681342865
2016-02-07,NO 15/9-F-5 AH,5769,15/9-F-5,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,,,,,,,,,0.0,,,,injection,WI,2016,2,7,6,557.55,557.4963676636537,0.053632336346254306,0.053632336346254306,0.00961928730091549
2010-10-13,NO 15/9-F-5 AH,5769,15/9-F-5,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,,,,,,,,,0.0,,,,injection,WI,2010,10,13,2,557.55,557.4956709567771,0.05432904322287868,0.05432904322287868,0.009744245937203602
2011-01-16,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,242.003705625,105.282165,202.76963,0.0,100.0,%,39.234075625,88.42698458333334,9.329424791666666,1961.4,298286.91,3513.04,production,OP,2011,1,16,6,1961.4,1978.3005532063764,-16.900553206376344,16.900553206376344,0.8616576530221446
2015-07-16,NO 15/9-F-15 D,7289,15/9-F-15 D,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,202.04355979166667,106.17715229166667,171.923168125,12.434965416666667,10.345439375,%,30.120391666666666,32.83754208333333,1.4772479166666668,126.37,18668.33,12.95,production,OP,2015,7,16,3,126.37,129.33834734189418,-2.968347341894173,2.968347341894173,2.348933561679333
2013-08-17,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,0.0,0.0,33.66731333333333,15.221183125,99.90317479166667,%,33.66731333333333,91.024925625,4.8715175,531.72,80747.57,5365.92,production,OP,2013,8,17,5,531.72,542.243226011316,-10.523226011315955,10.523226011315955,1.9790916293003753
2010-05-16,NO 15/9-F-4 AH,5693,15/9-F-4,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,,,,,,,,,0.0,,,,injection,WI,2010,5,16,6,557.55,557.4956709567771,0.05432904322287868,0.05432904322287868,0.009744245937203602
2014-07-04,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,219.98941291666668,106.63284520833334,164.38656041666667,20.307305208333332,12.731207083333333,%,55.6028525,67.637501875,26.941775208333333,1111.67,166008.01,206.62,production,OP,2014,7,4,4,1111.67,1111.5889694234406,0.08103057655944212,0.08103057655944212,0.007289085480353173
2011-03-10,NO 15/9-F-4 AH,5693,15/9-F-4,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,,,,,,,,,0.0,,,,injection,WI,2011,3,10,3,557.55,557.4956709567771,0.05432904322287868,0.05432904322287868,0.009744245937203602
2016-02-07,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,228.62085791666667,105.80639479166666,199.13882125,19.982863125,100.0,%,29.482036666666666,77.95661125,3.6606504166666665,943.02,149570.25,2317.49,production,OP,2016,2,7,6,943.02,951.4783397848339,-8.458339784833925,8.458339784833925,0.8969417175493547
2010-02-18,NO 15/9-F-5 AH,5769,15/9-F-5,3420717,VOLVE,369304,MÆRSK INSPIRER,19.83334,,,,,,,,,0.0,,,,injection,WI,2010,2,18,3,557.55,557.4956709567767,0.05432904322321974,0.05432904322321974,0.009744245937264775
2014-03-17,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,0.0,0.0,32.22374875,19.841427291666665,100.0,%,32.22374875,90.69705708333333,3.587903125,252.82,37932.19,4921.53,production,OP,2014,3,17,0,252.82,252.4372393828307,0.3827606171692821,0.3827606171692821,0.15139649441075947
2010-02-02,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,250.8011175,107.288536875,198.16941,20.848918125,81.74401104166667,%,52.6317075,84.67127208333333,19.32666083333333,4544.83,639511.89,1466.29,production,OP,2010,2,2,1,4544.83,4450.0987797222215,94.73122027777845,94.73122027777845,2.084373238994164
2011-06-09,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,0.0,0.0,38.29181666666667,23.306831666666668,89.95907895833334,%,38.29181666666667,91.380129375,5.846609166666667,1134.3,177256.02,3922.99,production,OP,2011,6,9,3,1134.3,1158.313499645914,-24.013499645913953,24.013499645913953,2.117032499860174
2010-11-26,NO 15/9-F-5 AH,5769,15/9-F-5,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,,,,,,,,,0.0,,,,injection,WI,2010,11,26,4,557.55,557.4956709567771,0.05432904322287868,0.05432904322287868,0.009744245937203602
2010-12-30,NO 15/9-F-5 AH,5769,15/9-F-5,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,,,,,,,,,0.0,,,,injection,WI,2010,12,30,3,557.55,557.5213373080172,0.028662691982731303,0.028662691982731303,0.005140828980850382
2014-08-17,NO 15/9-F-5 AH,5769,15/9-F-5,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,,,,,,,,,0.0,,,,injection,WI,2014,8,17,6,557.55,557.4956709567771,0.05432904322287868,0.05432904322287868,0.009744245937203602
2014-06-02,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,22.0,0.0,0.0,32.32163807756774,20.298429325277418,78.26753604166667,%,32.32163807756774,90.56168150416774,3.798087990812903,194.41,28860.26,4741.35,production,OP,2014,6,2,0,194.41,199.14424764649016,-4.734247646490161,4.734247646490161,2.435187308518163
2011-05-29,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,0.0,0.0,39.447920833333335,22.912265,91.69211416666667,%,39.447920833333335,90.09173729166666,6.945980416666667,1215.32,187768.63,3906.66,production,OP,2011,5,29,6,1215.32,1209.697464404936,5.622535595063937,5.622535595063937,0.46263828416087427
2014-08-28,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,0.0,266.15103,98.06051,184.23715,,0.50971375,%,81.91388,17.43213,81.91388,0.0,0.0,0.0,production,OP,2014,8,28,3,0.0,0.0,0.0,0.0,
2010-10-01,NO 15/9-F-5 AH,5769,15/9-F-5,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,,,,,,,,,0.0,,,,injection,WI,2010,10,1,4,557.55,557.4956709567766,0.05432904322333343,0.05432904322333343,0.009744245937285165
2014-07-02,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,260.67957270833335,99.94965,229.3913225,21.855372291666665,100.0,%,31.288250208333334,88.66504916666666,2.2174060416666665,439.09,65650.53,3317.03,production,OP,2014,7,2,2,439.09,437.4516687775684,1.6383312224315887,1.6383312224315887,0.37311968444546423
2016-07-09,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,23.49999,252.34600834955248,105.31285216135836,223.8431001618937,22.420653206673705,92.68107770833333,%,28.502908187658804,82.30206564278963,2.9305076060798325,444.4,72610.92,1858.53,production,OP,2016,7,9,5,444.4,480.5516067489036,-36.151606748903646,36.151606748903646,8.134925011004421
2013-05-18,NO 15/9-F-5 AH,5769,15/9-F-5,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,,,,,,,,,0.0,,,,injection,WI,2013,5,18,5,557.55,557.4956709567771,0.05432904322287868,0.05432904322287868,0.009744245937203602
2016-04-12,NO 15/9-F-15 D,7289,15/9-F-15 D,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,220.82456354166666,106.6002825,195.07162479166666,25.609025208333332,30.626849791666668,%,25.75293875,46.847244375,0.834491875,192.12,31949.86,276.03,production,OP,2016,4,12,1,192.12,166.74413318542574,25.375866814574266,25.375866814574266,13.208342085454023
2008-06-16,NO 15/9-F-5 AH,5769,15/9-F-5,3420717,VOLVE,369304,MÆRSK INSPIRER,0.0,,,,,,,,,0.0,,,,injection,WI,2008,6,16,0,557.55,557.4454052631883,0.10459473681169129,0.10459473681169129,0.01875970528413439
2008-03-03,NO 15/9-F-5 AH,5769,15/9-F-5,3420717,VOLVE,369304,MÆRSK INSPIRER,0.0,,,,,,,,,0.0,,,,injection,WI,2008,3,3,0,557.55,557.4454052631881,0.10459473681180498,0.10459473681180498,0.018759705284154785
2014-11-16,NO 15/9-F-15 D,7289,15/9-F-15 D,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,199.647881875,106.61968541666667,159.81802041666666,14.168737083333333,11.126952083333334,%,39.82986145833333,25.017930625,11.285527708333333,189.15,29561.14,10.42,production,OP,2014,11,16,6,189.15,190.18742257371716,-1.0374225737171514,1.0374225737171514,0.5484655425414493
2012-03-07,NO 15/9-F-5 AH,5769,15/9-F-5,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,,,,,,,,,0.0,,,,injection,WI,2012,3,7,2,557.55,557.4956709567771,0.05432904322287868,0.05432904322287868,0.009744245937203602
2010-04-23,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,244.20229770833333,107.2554825,199.800894375,25.491465625,99.96236645833334,%,44.401403333333334,86.33489416666667,11.136473333333333,2903.27,415791.81,2483.4,production,OP,2010,4,23,4,2903.27,2647.063239142667,256.20676085733294,256.20676085733294,8.824765208104411
2009-08-10,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,220.56966,105.621905625,162.27721541666668,,49.902034791666665,%,58.292444583333335,85.70945583333334,24.61396,4998.82,689481.04,820.88,production,OP,2009,8,10,0,4998.82,4675.521578894578,323.29842110542177,323.29842110542177,6.467494750869641
2010-04-10,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,247.491640625,106.39641583333334,188.73843333333335,0.0,42.748487708333336,%,58.75320729166667,90.616705625,25.690335208333334,2574.89,359872.05,2477.55,production,OP,2010,4,10,5,2574.89,2530.963370738538,43.92662926146204,43.92662926146204,1.705961391028822
2016-08-01,NO 15/9-F-15 D,7289,15/9-F-15 D,3420717,VOLVE,369304,MÆRSK INSPIRER,0.0,345.60328,89.95534,345.60328,0.0,1.264546875,%,0.0,0.0,7.54275,0.0,0.0,0.0,production,OP,2016,8,1,0,0.0,0.0,0.0,0.0,
2008-08-07,NO 15/9-F-4 AH,5693,15/9-F-4,3420717,VOLVE,369304,MÆRSK INSPIRER,0.0,,,,,,,,,0.0,,,,injection,WI,2008,8,7,3,557.55,557.4454052631885,0.10459473681146392,0.10459473681146392,0.018759705284093608
